"send_id","recv_id","email_title","email_contents","step_basic_cd","step_detail_cd","error_cd","error_msg","reg_time"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:34:23"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:35:36"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:35:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:35:41"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:35:55"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:35:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:35:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:36:13"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:36:16"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:36:18"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:37:31"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:37:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:37:35"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:37:49"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:37:52"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:37:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:38:08"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:38:10"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:38:12"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:39:25"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:39:28"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:39:30"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:39:44"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:39:46"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:39:48"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:40:02"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:40:05"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:40:07"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:41:20"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:41:22"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:41:24"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:41:38"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:41:40"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:41:43"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:41:57"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:41:59"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:42:01"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:43:14"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(385,249)","0000",정치탭 이동 성공,"2023-07-03 15:43:17"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(678,454)","0000",정치 헤드라인 뉴스 이동 성공,"2023-07-03 15:43:19"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:43:33"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(485,243)","0000",경제탭 이동 성공,"2023-07-03 15:43:35"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(778,444)","0000",경제 헤드라인 뉴스 이동 성공,"2023-07-03 15:43:37"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"1","(875,356)","0000",뉴스탭 이동 성공,"2023-07-03 15:43:51"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"2","(518,264)","0000",사회탭 이동 성공,"2023-07-03 15:43:54"
neokim.api@gmail.com,neokim.api@gmail.com,'구글 이메일 제목(06-27-1)','구글 이메일 내용(06-27-1)',"3","(834,451)","0000",사회 헤드라인 뉴스 이동 성공,"2023-07-03 15:43:56"
